date,tmax_degC,tmin_degC,rainfall_mm,humidity_pct,radiation_wm2,wind_speed_ms,dewpoint_degC,surface_pressure_hpa,soil_moisture,evapotranspiration_mm
23-11-2011,27.9,16.8,0.0,54,205.09127999999998,12.8,11.6,953.0,0.244,4.1
24-11-2011,27.6,17.3,0.0,53,197.3367,12.1,11.5,953.1,0.244,4.05
25-11-2011,27.9,16.4,0.0,54,198.03114,12.6,11.6,952.2,0.244,4.07
26-11-2011,28.1,17.2,0.0,49,200.46168,12.7,10.5,951.1,0.244,4.18
27-11-2011,29.1,17.9,0.0,50,189.46638000000002,11.1,11.8,950.7,0.244,3.93
28-11-2011,29.1,18.9,0.0,54,160.76286000000002,11.8,13.2,950.1,0.244,3.54
29-11-2011,29.0,18.4,0.0,52,190.73952,10.5,12.5,950.5,0.244,4.09
30-11-2011,29.1,17.2,0.0,39,197.45244,10.6,7.7,950.7,0.244,4.2
01-12-2011,29.5,15.3,0.0,39,198.60984,9.4,6.4,950.3,0.244,4.29
02-12-2011,29.0,15.0,0.0,40,197.22096,10.8,6.7,950.2,0.244,4.3
03-12-2011,29.4,15.6,0.0,47,194.09598,8.7,9.6,948.8,0.244,3.63
04-12-2011,30.1,17.6,0.0,47,193.2858,8.1,11.5,949.1,0.244,3.46
05-12-2011,30.5,20.5,0.0,50,192.12840000000003,7.6,13.3,950.2,0.244,3.75
06-12-2011,30.0,20.8,0.0,50,190.16082,8.5,13.1,950.7,0.244,3.78
07-12-2011,29.5,17.9,0.0,47,192.93858000000003,11.6,11.7,951.4,0.244,4.04
08-12-2011,29.2,17.2,0.0,48,193.51727999999997,11.7,10.8,951.3,0.244,4.21
09-12-2011,28.9,16.8,0.0,47,194.09598,9.0,9.8,951.5,0.244,3.84
10-12-2011,28.1,15.7,0.0,48,192.12840000000003,11.6,9.1,951.5,0.244,4.16
11-12-2011,25.3,13.5,0.0,30,202.31352,12.1,0.6,951.7,0.244,4.33
12-12-2011,25.6,11.7,0.0,35,202.77648,11.2,1.8,952.7,0.244,4.25
13-12-2011,25.9,11.0,0.0,42,200.69316,9.2,4.1,953.0,0.244,3.88
14-12-2011,26.3,10.8,0.0,46,200.2302,9.5,4.9,953.2,0.244,3.77
15-12-2011,26.6,11.3,0.0,46,197.3367,8.7,5.4,953.0,0.244,3.57
16-12-2011,26.3,11.6,0.0,48,197.22096,9.0,6.7,952.8,0.244,3.62
17-12-2011,26.7,12.2,0.0,47,196.29504,8.8,6.3,952.8,0.244,3.57
18-12-2011,27.1,12.4,0.0,46,196.17929999999998,8.7,6.5,952.9,0.244,3.57
19-12-2011,26.9,12.6,0.0,46,195.13764,8.4,6.6,952.9,0.244,3.63
20-12-2011,26.3,13.0,0.0,46,195.13764,9.7,7.0,952.1,0.244,3.86
21-12-2011,26.5,12.3,0.0,44,193.98024,11.5,5.7,952.1,0.244,3.95
22-12-2011,27.0,12.6,0.0,38,194.44320000000002,9.7,4.3,952.0,0.244,3.9
23-12-2011,27.2,12.7,0.0,41,194.90616,9.4,5.4,951.3,0.244,3.75
24-12-2011,27.3,12.9,0.0,42,196.29504,9.6,6.6,950.9,0.244,3.56
25-12-2011,27.6,13.0,0.0,46,197.56818,8.1,6.7,950.8,0.244,3.43
26-12-2011,27.5,12.1,0.0,45,196.98948,8.8,6.6,950.6,0.244,3.79
27-12-2011,26.8,13.4,0.0,43,197.79966,8.5,6.8,950.5,0.244,3.51
28-12-2011,26.3,13.3,0.0,49,196.17929999999998,11.9,7.4,952.1,0.244,3.85
29-12-2011,25.4,13.0,0.0,47,195.83208000000002,11.5,6.9,953.1,0.244,3.93
30-12-2011,25.6,12.6,0.0,47,195.48486,11.7,6.6,952.9,0.244,3.75
31-12-2011,27.9,14.3,0.0,59,165.27671999999998,10.9,12.2,951.6,0.244,3.26
01-01-2012,26.2,16.4,0.7,72,166.20264,13.8,15.0,950.3,0.255,3.13
02-01-2012,24.5,12.9,0.0,64,197.79966,13.1,10.2,951.9,0.255,3.55
03-01-2012,24.4,11.7,0.0,64,195.36911999999998,11.2,10.4,951.3,0.254,3.16
04-01-2012,26.6,12.0,0.0,63,195.83208000000002,9.3,10.9,950.4,0.252,3.51
05-01-2012,26.8,12.7,0.0,51,196.87374000000003,9.7,8.2,952.0,0.251,3.77
06-01-2012,26.6,12.5,0.0,60,192.24414,14.8,10.3,951.9,0.25,3.68
07-01-2012,25.4,13.6,0.0,53,198.60984,10.5,7.7,953.3,0.249,3.75
08-01-2012,24.1,12.1,0.0,55,194.32745999999997,13.0,8.4,953.7,0.248,3.55
09-01-2012,22.4,12.1,0.0,59,197.10522,12.5,8.2,954.0,0.248,3.54
10-01-2012,21.9,10.0,0.0,52,205.90146,14.5,5.0,954.3,0.247,3.72
11-01-2012,22.3,9.4,0.0,47,206.24868,14.1,3.4,955.2,0.247,3.71
12-01-2012,22.6,9.4,0.0,39,207.40608,11.4,1.0,955.1,0.246,4.05
13-01-2012,22.5,7.9,0.0,39,216.78102,10.8,-0.4,954.9,0.246,3.92
14-01-2012,24.1,7.8,0.0,35,214.35048,10.6,-1.2,952.8,0.246,3.99
15-01-2012,26.2,11.0,0.0,32,210.18384,9.7,0.9,950.5,0.245,4.42
16-01-2012,27.7,12.3,0.0,42,209.72088000000002,19.2,5.1,948.3,0.245,4.85
17-01-2012,26.1,13.1,0.0,56,198.95706,17.1,9.5,947.4,0.245,4.04
18-01-2012,24.0,10.8,0.0,42,216.89675999999997,16.6,2.7,946.8,0.245,4.35
19-01-2012,22.7,8.7,0.0,40,217.24398,10.7,1.0,947.9,0.245,4.06
20-01-2012,21.7,9.1,0.0,50,215.04492,12.0,3.9,951.1,0.245,3.74
21-01-2012,22.3,9.4,0.0,37,218.63286,15.1,0.1,952.0,0.245,4.29
22-01-2012,25.4,10.7,0.0,38,212.3829,14.8,3.1,951.1,0.245,4.41
23-01-2012,26.8,12.0,0.0,49,201.04038,7.9,7.4,951.4,0.245,3.56
24-01-2012,27.4,12.5,0.0,48,210.76254,8.7,7.4,951.0,0.245,4.08
25-01-2012,27.0,13.1,0.0,49,183.21642,8.0,7.9,950.4,0.245,3.59
26-01-2012,24.3,15.6,0.0,53,169.09614,10.8,9.5,951.7,0.246,3.48
27-01-2012,25.2,13.5,0.0,54,196.41078,12.9,9.2,951.2,0.247,3.56
28-01-2012,26.1,13.1,0.0,50,214.46622000000002,14.0,7.4,949.6,0.246,4.33
29-01-2012,23.7,12.6,0.0,57,200.34593999999998,16.2,8.9,951.3,0.246,3.91
30-01-2012,23.6,13.3,0.6,54,185.99418,16.4,9.0,952.7,0.249,3.75
31-01-2012,24.2,13.9,0.4,59,186.45713999999998,15.0,10.5,954.2,0.254,3.56
01-02-2012,24.5,13.1,0.0,39,229.04945999999998,15.5,3.4,955.3,0.254,4.79
02-02-2012,25.4,10.8,0.0,41,228.47075999999998,9.7,4.1,954.7,0.252,4.25
03-02-2012,27.2,12.5,0.0,43,226.15596,10.6,6.3,953.7,0.251,4.38
04-02-2012,28.8,13.5,0.0,50,221.29488,17.2,9.2,951.3,0.249,4.8
05-02-2012,28.1,15.3,0.0,49,214.58195999999998,10.3,9.8,952.3,0.248,4.16
06-02-2012,29.2,15.7,0.0,48,221.52636,10.7,10.2,951.2,0.247,4.59
07-02-2012,28.1,16.7,0.0,51,212.61438,18.2,10.1,949.6,0.247,4.84
08-02-2012,22.5,11.5,0.0,29,246.87341999999998,18.0,-3.4,950.8,0.246,5.38
09-02-2012,22.0,9.1,0.0,25,244.90584,13.6,-4.9,952.3,0.246,4.98
10-02-2012,23.8,9.2,0.0,31,241.78086,12.5,-1.8,952.0,0.245,4.79
11-02-2012,26.2,10.2,0.0,31,243.97991999999996,11.9,-0.3,951.1,0.245,5.06
12-02-2012,28.6,13.5,0.0,38,235.29941999999997,16.9,5.5,949.5,0.245,5.31
13-02-2012,28.9,15.1,0.0,47,237.49848,13.8,8.9,949.9,0.245,5.05
14-02-2012,29.2,14.4,0.0,49,237.8457,10.5,9.2,950.9,0.245,4.71
15-02-2012,28.7,13.6,0.0,43,242.59104,14.6,6.2,949.5,0.245,5.21
16-02-2012,26.3,13.5,0.0,48,244.32713999999999,12.3,7.4,949.6,0.245,4.77
17-02-2012,26.5,14.5,0.0,47,245.83175999999997,18.3,7.6,951.4,0.244,5.02
18-02-2012,29.0,14.6,0.0,41,244.32713999999999,13.2,7.0,952.5,0.244,5.28
19-02-2012,29.8,15.4,0.0,35,247.33638000000002,11.6,5.5,952.5,0.244,5.09
20-02-2012,31.8,15.1,0.0,37,251.1558,9.5,6.6,950.7,0.244,5.42
21-02-2012,33.8,15.9,0.0,32,256.13262,16.3,3.9,949.3,0.244,6.35
22-02-2012,33.4,15.6,0.0,28,258.79464,14.1,2.7,949.1,0.244,6.29
23-02-2012,33.1,15.5,0.0,29,259.48908,15.3,3.3,949.4,0.244,6.12
24-02-2012,31.9,16.6,0.0,29,259.02612,10.7,3.3,949.2,0.244,5.85
25-02-2012,32.5,14.9,0.0,27,259.72056000000003,13.4,2.3,948.5,0.244,6.22
26-02-2012,30.7,16.6,0.0,36,261.34092,13.6,6.4,949.1,0.244,5.48
27-02-2012,32.6,15.4,0.0,30,265.16034,10.6,3.5,947.9,0.244,5.87
28-02-2012,31.7,15.0,0.0,28,267.47514,20.5,2.7,945.5,0.244,6.68
29-02-2012,30.3,15.3,0.0,25,273.37788,12.7,0.5,945.5,0.244,5.91
01-03-2012,29.9,14.2,0.0,29,271.75752,10.3,2.1,946.4,0.244,5.97
02-03-2012,30.0,15.4,0.0,32,271.989,12.6,3.8,946.3,0.244,5.97
03-03-2012,30.8,16.9,0.0,43,268.16958,12.8,8.6,947.0,0.244,5.53
04-03-2012,33.9,16.6,0.0,33,272.91492,11.9,6.1,948.5,0.244,6.36
05-03-2012,34.2,18.9,0.0,30,275.57694,16.6,5.3,948.3,0.244,7.11
06-03-2012,32.6,18.8,0.0,26,278.81766,24.3,2.8,946.9,0.244,7.57
07-03-2012,29.9,15.6,0.0,28,283.33152,13.2,1.7,945.8,0.244,6.27
08-03-2012,29.0,15.8,0.0,22,287.72964,17.9,-2.7,946.2,0.244,7.22
09-03-2012,27.1,13.2,0.0,15,294.09534,12.8,-8.7,947.7,0.244,6.4
10-03-2012,27.6,13.4,0.0,18,291.6648,18.5,-5.4,948.4,0.244,6.65
11-03-2012,30.9,15.9,0.0,24,283.563,18.0,1.0,947.9,0.244,7.19
12-03-2012,31.9,16.9,0.0,27,259.37334,20.6,2.9,949.3,0.244,6.95
13-03-2012,30.5,17.1,0.0,26,291.43332,18.1,1.6,952.7,0.244,7.3
14-03-2012,30.7,15.8,0.0,22,291.0861,12.1,-0.9,953.6,0.244,6.6
15-03-2012,32.6,16.6,0.0,27,288.42408,9.7,4.0,951.9,0.244,5.84
16-03-2012,35.1,17.3,0.0,28,289.46574000000004,9.8,4.6,950.8,0.244,6.54
17-03-2012,35.6,19.0,0.0,24,292.93793999999997,16.6,3.3,949.9,0.244,7.69
18-03-2012,36.0,19.6,0.0,23,296.17866,13.5,2.8,950.3,0.244,7.75
19-03-2012,36.8,20.1,0.0,25,293.63238,12.9,5.0,950.5,0.244,7.25
20-03-2012,36.6,21.4,0.0,19,298.84068,14.5,1.5,950.1,0.244,8.38
21-03-2012,35.4,19.6,0.0,18,306.01656,12.1,-1.5,950.0,0.244,7.43
22-03-2012,34.7,17.6,0.0,14,306.94248,12.0,-4.4,950.6,0.244,7.4
23-03-2012,35.5,17.7,0.0,15,308.09988,11.2,-3.2,951.6,0.244,7.06
24-03-2012,36.1,18.7,0.0,18,305.66934,10.4,-0.5,951.4,0.244,6.88
25-03-2012,36.7,19.3,0.0,17,306.59526,10.2,-0.8,950.7,0.244,7.19
26-03-2012,37.3,18.9,0.0,16,307.05822,10.5,-1.9,950.5,0.244,7.44
27-03-2012,37.5,19.8,0.0,18,284.48891999999995,13.0,0.6,950.8,0.244,7.55
28-03-2012,38.1,22.6,0.0,22,301.15548,14.2,4.1,952.1,0.244,8.25
29-03-2012,37.6,22.3,0.0,21,300.57678,12.0,4.3,951.2,0.244,7.89
30-03-2012,37.2,21.1,0.0,22,298.95642,11.7,4.9,949.1,0.244,7.39
31-03-2012,37.9,22.8,0.0,24,294.32682,10.9,6.7,949.5,0.244,6.82
01-04-2012,38.1,24.3,0.0,26,280.78524,12.1,8.3,949.8,0.244,6.45
02-04-2012,38.9,25.1,0.0,20,272.22048,10.8,5.0,950.1,0.244,6.44
03-04-2012,39.2,25.1,0.0,20,293.28516,16.3,5.1,951.3,0.244,8.52
04-04-2012,38.7,25.2,0.0,22,301.03974,17.7,6.6,950.2,0.245,9.07
05-04-2012,38.1,25.4,0.0,19,300.11382,16.9,4.7,948.6,0.244,9.17
06-04-2012,37.7,24.2,0.0,24,287.6139,16.3,7.0,947.4,0.244,8.61
07-04-2012,38.1,24.1,0.0,24,282.28986,15.0,7.0,947.1,0.244,7.97
08-04-2012,39.3,25.3,0.0,23,304.85916,16.2,6.9,947.1,0.244,8.64
09-04-2012,39.8,25.4,0.0,19,307.17395999999997,20.1,4.5,947.6,0.244,9.72
10-04-2012,39.3,25.0,0.1,20,287.84538000000003,20.4,5.2,947.5,0.244,9.5
11-04-2012,39.0,24.9,0.0,21,309.72024,20.9,5.5,946.8,0.244,9.65
12-04-2012,37.9,25.0,0.0,22,295.25274,22.7,6.1,946.3,0.245,8.7
13-04-2012,36.7,22.1,0.0,25,301.84992,19.7,6.3,946.8,0.245,8.34
14-04-2012,36.5,22.1,0.0,27,294.78978,17.5,8.2,948.8,0.245,7.65
15-04-2012,36.9,24.0,0.0,26,287.96112,19.4,8.3,949.2,0.244,8.01
16-04-2012,37.9,23.7,0.0,26,302.54436,18.1,8.4,947.8,0.244,8.41
17-04-2012,38.3,25.4,0.0,25,305.55359999999996,19.5,8.4,946.6,0.245,9.18
18-04-2012,37.7,25.4,0.0,26,281.13246,16.7,9.2,946.4,0.245,8.54
19-04-2012,37.6,25.7,0.0,25,245.13732,16.8,8.5,947.5,0.245,7.76
20-04-2012,36.6,26.0,0.0,31,243.28547999999998,29.0,10.5,950.2,0.246,7.61
21-04-2012,35.9,23.0,0.0,36,303.70176,15.4,11.6,950.0,0.246,7.13
22-04-2012,36.6,23.7,0.0,27,313.30818,21.6,8.1,946.5,0.245,8.77
23-04-2012,37.0,22.6,0.0,22,325.46088000000003,14.8,4.3,945.5,0.245,8.44
24-04-2012,36.4,23.3,0.0,29,319.78961999999996,20.1,8.6,946.2,0.244,9.05
25-04-2012,37.2,24.4,0.0,28,318.05352,16.0,8.6,946.9,0.244,8.53
26-04-2012,38.0,25.4,0.0,24,315.3915,18.6,7.7,947.2,0.244,9.28
27-04-2012,37.3,24.7,0.0,25,321.29424,18.4,7.5,946.7,0.244,9.45
28-04-2012,37.9,25.2,0.0,23,318.97943999999995,18.4,7.0,945.4,0.244,9.31
29-04-2012,38.7,25.6,0.0,21,325.46088000000003,19.9,5.6,944.8,0.244,10.01
30-04-2012,38.7,25.2,0.0,20,325.92384,20.6,5.5,944.3,0.244,10.07
01-05-2012,38.8,24.9,0.0,20,327.5442,17.2,4.6,944.9,0.244,9.54
02-05-2012,38.7,24.1,0.0,19,322.22016,17.9,4.3,946.7,0.244,9.63
03-05-2012,39.2,25.4,0.0,20,311.68782,19.5,5.2,945.6,0.244,9.29
04-05-2012,37.7,25.5,0.0,30,283.44725999999997,20.4,11.0,944.1,0.245,8.38
05-05-2012,37.1,24.0,0.0,37,279.16488,14.8,12.9,945.5,0.247,7.09
06-05-2012,37.0,24.6,3.2,43,284.83614,16.5,15.4,947.2,0.264,7.29
07-05-2012,36.7,24.7,3.7,50,286.22502000000003,17.3,16.9,947.0,0.308,6.66
08-05-2012,37.0,24.8,1.8,43,297.56754,11.5,15.4,947.4,0.315,6.43
09-05-2012,37.6,25.0,2.4,42,292.2435,12.5,15.2,947.6,0.304,6.74
10-05-2012,37.5,25.9,1.9,42,266.54922,15.2,15.9,948.5,0.31,6.87
11-05-2012,37.3,26.3,1.2,40,292.93793999999997,14.6,15.6,947.1,0.305,7.25
12-05-2012,38.0,26.1,0.0,33,300.69252,14.4,12.7,945.4,0.294,8.24
13-05-2012,37.1,24.0,0.0,39,307.05822,19.0,14.0,946.3,0.279,8.29
14-05-2012,37.7,24.6,0.0,39,308.67858,17.7,13.9,946.4,0.269,8.26
15-05-2012,39.1,25.9,0.0,30,315.3915,17.4,10.8,947.2,0.261,8.89
16-05-2012,39.3,25.5,0.0,26,323.14608000000004,20.0,9.4,945.7,0.255,9.72
17-05-2012,39.8,25.3,0.0,28,324.76644,20.0,9.9,945.2,0.25,10.1
18-05-2012,40.0,26.6,0.0,27,309.37302,18.3,10.7,946.6,0.247,9.69
19-05-2012,40.2,27.3,0.0,24,313.77114,17.1,9.0,947.2,0.246,9.52
20-05-2012,40.1,27.6,0.0,24,289.23426,18.4,9.5,946.0,0.245,8.19
21-05-2012,40.3,27.9,0.0,23,301.5027,16.0,8.8,945.2,0.244,9.48
22-05-2012,39.8,26.8,0.0,28,283.79447999999996,17.3,11.5,945.5,0.244,8.73
23-05-2012,39.8,26.8,0.0,32,291.54906,20.1,13.3,945.5,0.244,9.07
24-05-2012,40.7,27.1,0.0,31,306.24804,20.5,13.2,944.4,0.244,10.13
25-05-2012,40.7,27.2,0.0,33,296.64162,20.6,13.6,944.0,0.244,10.03
26-05-2012,40.7,27.5,0.0,27,320.13684,20.7,10.2,945.0,0.244,10.55
27-05-2012,40.2,26.8,0.0,29,306.94248,20.9,12.1,944.6,0.244,9.99
28-05-2012,39.6,27.1,0.0,31,275.69268,20.0,13.2,944.6,0.244,8.99
29-05-2012,40.6,27.4,0.0,29,296.17866,19.8,12.6,945.2,0.244,9.7
30-05-2012,40.3,27.6,0.3,31,282.05838,21.9,13.7,943.9,0.245,9.65
31-05-2012,40.2,26.1,0.0,37,291.6648,20.3,15.4,942.2,0.246,9.16
01-06-2012,39.0,25.2,0.0,40,306.36377999999996,23.4,15.7,942.8,0.245,9.16
02-06-2012,37.7,24.6,0.0,42,309.25728,24.2,15.9,942.9,0.245,8.93
03-06-2012,37.6,25.0,0.0,44,301.61843999999996,25.9,16.1,942.2,0.245,8.86
04-06-2012,37.0,24.9,0.0,43,289.46574000000004,22.0,15.2,942.3,0.244,8.44
05-06-2012,38.7,25.5,0.0,41,303.00732,20.3,15.7,941.9,0.244,8.56
06-06-2012,32.4,25.5,0.0,47,142.82316,17.3,17.1,941.7,0.244,5.01
07-06-2012,34.7,25.9,0.2,49,219.09582,14.2,17.7,943.0,0.245,5.74
08-06-2012,36.6,26.0,0.1,45,260.76222,17.9,17.4,944.1,0.245,7.5
09-06-2012,36.6,25.8,0.0,50,260.29926,19.9,18.7,944.5,0.245,7.52
10-06-2012,33.5,25.3,0.0,56,161.34156,20.7,19.2,943.4,0.246,5.35
11-06-2012,35.7,25.2,0.3,54,227.66058,17.8,19.3,942.1,0.246,5.61
12-06-2012,36.4,27.2,4.2,56,232.29018,11.5,20.4,941.8,0.268,5.2
13-06-2012,36.1,26.7,11.6,65,246.64193999999998,12.2,22.3,942.8,0.326,5.11
14-06-2012,35.3,25.0,3.7,72,254.51225999999997,13.3,22.9,943.8,0.432,5.3
15-06-2012,35.9,26.5,0.1,58,282.75282,18.4,20.9,943.4,0.407,7.08
16-06-2012,34.1,25.3,4.8,67,220.25322,21.7,21.7,941.9,0.383,5.56
17-06-2012,33.3,24.9,2.3,72,223.72541999999999,19.2,22.3,940.3,0.405,5.06
18-06-2012,33.6,25.0,0.0,60,253.70208000000002,18.9,20.3,940.8,0.383,6.35
19-06-2012,33.9,25.6,0.0,56,246.52620000000002,25.8,19.3,940.9,0.352,7.07
20-06-2012,32.8,25.5,0.0,60,166.08689999999999,27.4,19.5,940.6,0.329,5.79
21-06-2012,34.1,24.9,0.0,55,240.39198,24.8,18.8,941.4,0.312,7.05
22-06-2012,35.0,24.3,0.0,55,286.68798,23.4,18.5,942.5,0.295,7.75
23-06-2012,34.6,24.9,0.0,52,236.6883,24.1,18.2,941.9,0.282,7.12
24-06-2012,33.8,25.2,0.2,58,238.88736,23.3,19.6,940.8,0.275,6.71
25-06-2012,35.6,25.2,0.0,56,265.50756,26.4,19.2,942.4,0.27,7.61
26-06-2012,35.1,24.9,0.0,54,248.841,29.7,18.6,943.0,0.264,7.62
27-06-2012,35.3,24.3,0.2,56,244.67436,23.2,19.1,943.3,0.26,6.97
28-06-2012,34.6,25.0,0.9,60,223.03098,19.8,20.4,943.3,0.26,5.87
29-06-2012,35.0,24.8,1.6,61,220.60044,20.7,20.6,942.8,0.267,5.37
30-06-2012,36.4,25.6,3.7,59,259.48908,16.0,20.5,941.6,0.289,6.13
01-07-2012,33.6,24.6,0.8,64,172.4526,19.2,21.3,940.3,0.312,4.28
02-07-2012,33.1,24.4,11.5,73,220.02174000000002,15.3,22.8,939.2,0.356,4.76
03-07-2012,33.6,24.6,21.8,74,228.00779999999997,16.9,22.9,937.1,0.425,4.93
04-07-2012,28.2,23.6,102.4,88,109.14282,15.3,23.2,937.3,0.489,2.21
05-07-2012,28.9,23.8,15.2,89,125.23068,15.6,23.3,939.7,0.493,2.39
06-07-2012,25.2,23.3,5.8,90,54.51354,18.4,22.6,940.6,0.497,1.31
07-07-2012,27.5,23.2,8.2,88,135.4158,24.2,22.3,939.3,0.502,2.54
08-07-2012,27.7,22.7,4.4,85,77.19857999999999,22.0,21.9,939.6,0.5,1.92
09-07-2012,28.8,23.7,23.2,88,109.37429999999999,20.5,23.1,939.6,0.491,2.27
10-07-2012,25.3,22.7,60.6,94,54.16632,23.6,22.6,939.5,0.471,1.07
11-07-2012,29.4,22.6,3.6,82,210.99402,16.9,22.2,941.9,0.495,3.94
12-07-2012,29.9,23.9,1.6,81,221.52636,15.6,22.9,943.0,0.478,4.14
13-07-2012,29.1,24.3,1.7,79,171.52668,21.8,22.4,943.1,0.473,3.59
14-07-2012,27.9,23.9,2.5,82,129.62879999999998,21.9,22.1,942.2,0.477,2.83
15-07-2012,29.2,23.9,0.9,76,212.96159999999998,19.1,21.5,942.5,0.471,4.31
16-07-2012,29.1,23.7,1.4,77,210.76254,13.8,21.9,944.1,0.459,4.12
17-07-2012,29.4,23.3,7.3,82,167.93874,16.6,22.5,944.3,0.468,3.31
18-07-2012,29.3,24.1,0.0,80,206.13294,19.3,22.7,942.8,0.462,4.05
19-07-2012,29.0,23.6,1.3,78,185.53122000000002,22.8,21.9,941.2,0.451,3.89
20-07-2012,29.2,24.2,0.4,78,170.48502,19.4,22.1,940.9,0.441,3.6
21-07-2012,30.1,24.2,1.4,78,191.78118,20.9,22.4,941.5,0.438,4.01
22-07-2012,25.7,23.4,26.3,91,56.7126,24.0,22.9,940.2,0.473,1.35
23-07-2012,24.5,22.9,57.1,93,52.083,29.4,22.4,938.5,0.485,1.15
24-07-2012,25.9,23.2,4.4,90,93.28644,19.8,22.5,939.3,0.475,1.81
25-07-2012,26.6,23.3,0.4,86,103.70304,20.3,22.3,940.9,0.475,2.22
26-07-2012,27.6,23.8,3.4,84,90.04572,23.6,22.0,940.6,0.472,2.25
27-07-2012,24.1,23.2,27.2,93,34.95348,21.0,22.2,939.2,0.48,0.94
28-07-2012,23.6,23.2,56.9,94,27.54612,24.1,22.3,939.3,0.483,0.74
29-07-2012,23.7,22.6,21.0,92,49.883939999999996,22.9,21.8,941.0,0.492,1.12
30-07-2012,23.1,21.8,28.7,94,34.722,21.0,21.4,941.4,0.481,0.83
31-07-2012,24.5,22.2,26.0,92,51.85152,20.5,21.6,941.0,0.481,1.18
01-08-2012,27.8,22.4,4.1,85,112.61502,21.3,21.5,942.2,0.485,2.47
02-08-2012,27.8,23.1,1.0,81,166.78134,25.2,21.3,942.8,0.481,3.46
03-08-2012,27.4,23.5,0.6,80,138.888,27.4,21.5,940.6,0.465,3.12
04-08-2012,26.1,23.5,0.8,86,62.15238,21.3,21.9,940.0,0.462,1.67
05-08-2012,28.6,23.2,1.6,82,183.91086,20.8,22.1,941.2,0.461,3.56
06-08-2012,27.3,23.5,6.9,86,103.81878,26.3,22.4,940.9,0.474,2.25
07-08-2012,25.4,23.0,45.9,92,85.41611999999999,25.9,22.4,940.7,0.489,1.56
08-08-2012,26.8,22.8,13.6,91,102.08268,26.6,22.2,941.8,0.486,1.96
09-08-2012,25.0,22.8,20.5,94,61.457939999999994,24.1,22.3,941.2,0.476,1.18
10-08-2012,24.6,22.0,15.2,94,56.94408,20.6,22.1,940.2,0.49,1.11
11-08-2012,23.1,21.9,39.0,96,22.10634,22.6,21.9,939.8,0.482,0.56
12-08-2012,23.2,21.9,98.1,96,41.89788,24.3,21.8,939.2,0.486,0.83
13-08-2012,22.7,21.1,63.5,91,54.05058,29.0,20.4,940.1,0.473,1.25
14-08-2012,26.1,22.1,10.6,88,93.05496,21.4,21.5,942.1,0.491,1.89
15-08-2012,26.7,22.0,8.3,86,150.462,24.5,21.4,943.5,0.482,2.76
16-08-2012,27.8,21.8,0.0,79,195.48486,18.9,20.6,944.2,0.478,3.69
17-08-2012,26.3,22.2,3.9,86,114.69834,17.0,21.4,944.3,0.483,2.14
18-08-2012,26.4,22.2,2.8,86,118.17054,18.1,21.8,943.5,0.478,2.23
19-08-2012,26.5,22.7,6.2,88,69.55973999999999,20.2,22.1,941.4,0.487,1.59
20-08-2012,26.6,22.8,18.0,91,98.379,18.7,22.7,941.4,0.502,1.82
21-08-2012,27.0,22.3,10.0,89,80.09208,20.2,22.0,943.1,0.469,1.71
22-08-2012,25.4,22.0,17.9,92,68.40234,18.7,21.7,944.3,0.46,1.33
23-08-2012,28.4,22.3,0.9,85,173.84148,17.1,21.8,945.9,0.455,3.19
24-08-2012,28.5,22.6,7.6,84,174.42018,19.7,21.9,946.0,0.461,3.2
25-08-2012,28.1,22.6,1.0,85,183.33216,16.9,22.3,945.5,0.471,3.23
26-08-2012,27.4,22.6,13.7,88,151.61939999999998,16.0,22.2,944.2,0.468,2.7
27-08-2012,26.9,22.5,11.9,92,106.71228,15.4,22.5,942.0,0.472,1.89
28-08-2012,26.8,22.8,8.7,91,98.379,13.9,22.7,942.4,0.469,1.81
29-08-2012,28.8,23.2,4.1,89,135.30006,9.9,23.0,942.9,0.471,2.47
30-08-2012,28.2,22.8,8.8,89,124.9992,7.8,23.0,942.6,0.473,2.31
31-08-2012,30.0,22.9,10.4,91,164.46654,6.1,23.5,941.5,0.464,2.97
01-09-2012,28.3,22.9,17.5,91,134.72136,6.1,23.4,941.5,0.466,2.43
02-09-2012,29.9,23.4,2.9,88,179.74421999999998,11.3,23.4,942.7,0.482,3.22
03-09-2012,29.3,23.6,12.0,88,149.53608,9.8,23.2,941.5,0.475,2.74
04-09-2012,28.4,23.0,8.9,89,134.95284,6.5,22.9,940.8,0.478,2.49
05-09-2012,27.6,23.0,24.2,93,100.23084,14.9,23.2,940.5,0.49,1.84
06-09-2012,25.1,22.7,35.9,94,101.8512,28.5,22.4,940.8,0.484,1.6
07-09-2012,25.0,22.1,34.6,93,56.59685999999999,21.3,21.9,942.6,0.47,1.11
08-09-2012,28.7,22.3,0.8,84,203.93388000000002,14.8,22.0,943.9,0.443,3.59
09-09-2012,29.2,21.9,0.7,85,230.3226,11.2,22.6,944.5,0.434,4.01
10-09-2012,28.9,22.9,3.3,85,195.02190000000002,13.0,22.6,944.0,0.432,3.52
11-09-2012,24.9,22.6,23.7,87,67.1292,22.1,21.1,942.8,0.496,1.63
12-09-2012,27.3,22.4,0.3,82,163.1934,19.6,21.1,944.1,0.482,3.12
13-09-2012,27.9,21.7,1.1,83,186.9201,18.1,21.4,945.4,0.47,3.41
14-09-2012,26.2,22.6,1.4,86,113.30945999999999,20.3,21.6,944.5,0.466,2.23
